Data,Valor
13.12.2018,2.250
12.12.2018,2.162
11.12.2018,2.116
10.12.2018,2.206
07.12.2018,2.225
06.12.2018,2.128
05.12.2018,2.110
04.12.2018,2.187
03.12.2018,2.203
30.11.2018,2.203
29.11.2018,2.165
28.11.2018,2.121
27.11.2018,2.145
26.11.2018,2.116
23.11.2018,2.122
21.11.2018,2.145
20.11.2018,2.190
19.11.2018,2.206
16.11.2018,2.234
15.11.2018,2.219
14.11.2018,2.210
13.11.2018,2.255
12.11.2018,2.248
09.11.2018,2.287
08.11.2018,2.292
07.11.2018,2.399
06.11.2018,2.388
05.11.2018,2.335
02.11.2018,2.301
01.11.2018,2.287
31.10.2018,2.253
30.10.2018,2.238
29.10.2018,2.216
26.10.2018,2.262
25.10.2018,2.217
24.10.2018,2.155
23.10.2018,2.208
22.10.2018,2.235
19.10.2018,2.183
18.10.2018,2.169
17.10.2018,2.238
16.10.2018,2.205
15.10.2018,2.159
12.10.2018,2.177
11.10.2018,2.123
10.10.2018,2.115
09.10.2018,2.143
08.10.2018,2.109
05.10.2018,2.048
04.10.2018,2.034
03.10.2018,2.041
02.10.2018,2.097
01.10.2018,2.012
28.09.2018,2.082
27.09.2018,2.140
26.09.2018,2.176
25.09.2018,2.215
24.09.2018,2.255
21.09.2018,2.196
20.09.2018,2.226
19.09.2018,2.217
18.09.2018,2.258
17.09.2018,2.253
14.09.2018,2.238
13.09.2018,2.315
12.09.2018,2.325
11.09.2018,2.284
10.09.2018,2.300
07.09.2018,2.259
06.09.2018,2.281
05.09.2018,2.311
04.09.2018,2.332
31.08.2018,2.336
30.08.2018,2.275
29.08.2018,2.349
28.08.2018,2.320
27.08.2018,2.346
24.08.2018,2.364
23.08.2018,2.337
22.08.2018,2.313
21.08.2018,2.259
20.08.2018,2.195
17.08.2018,2.149
16.08.2018,2.158
15.08.2018,2.140
14.08.2018,2.150
13.08.2018,2.148
10.08.2018,2.118
09.08.2018,2.129
08.08.2018,2.150
07.08.2018,2.140
06.08.2018,2.170
03.08.2018,2.114
02.08.2018,2.138
01.08.2018,2.129
31.07.2018,2.220
30.07.2018,2.275
27.07.2018,2.272
26.07.2018,2.344
25.07.2018,2.278
24.07.2018,2.286
23.07.2018,2.327
20.07.2018,2.344
19.07.2018,2.321
18.07.2018,2.364
17.07.2018,2.418
16.07.2018,2.406
13.07.2018,2.513
12.07.2018,2.485
11.07.2018,2.480
10.07.2018,2.501
09.07.2018,2.443
06.07.2018,2.465
05.07.2018,2.482
03.07.2018,2.454
02.07.2018,2.501
29.06.2018,2.512
28.06.2018,2.451
27.06.2018,2.380
26.06.2018,2.472
25.06.2018,2.480
22.06.2018,2.514
21.06.2018,2.513
20.06.2018,2.553
19.06.2018,2.453
18.06.2018,2.476
15.06.2018,2.519
14.06.2018,2.433
13.06.2018,2.391
12.06.2018,2.444
11.06.2018,2.408
08.06.2018,2.429
07.06.2018,2.328
06.06.2018,2.357
05.06.2018,2.356
04.06.2018,2.410
01.06.2018,2.505
31.05.2018,2.507
30.05.2018,2.584
29.05.2018,2.553
25.05.2018,2.607
24.05.2018,2.647
23.05.2018,2.661
22.05.2018,2.628
21.05.2018,2.648
18.05.2018,2.708
17.05.2018,2.666
16.05.2018,2.755
15.05.2018,2.674
14.05.2018,2.779
11.05.2018,2.805
10.05.2018,2.762
09.05.2018,2.770
08.05.2018,2.773
07.05.2018,2.848
04.05.2018,2.777
03.05.2018,2.841
02.05.2018,2.813
01.05.2018,2.894
30.04.2018,2.825
27.04.2018,2.831
26.04.2018,2.802
25.04.2018,2.836
24.04.2018,2.815
23.04.2018,2.726
20.04.2018,2.729
19.04.2018,2.799
18.04.2018,2.800
17.04.2018,2.704
16.04.2018,2.704
13.04.2018,2.576
12.04.2018,2.564
11.04.2018,2.580
10.04.2018,2.531
09.04.2018,2.553
06.04.2018,2.498
05.04.2018,2.539
04.04.2018,2.525
03.04.2018,2.536
02.04.2018,2.669
29.03.2018,2.584
28.03.2018,2.629
27.03.2018,2.583
26.03.2018,2.656
23.03.2018,2.642
22.03.2018,2.560
21.03.2018,2.549
20.03.2018,2.505
19.03.2018,2.472
16.03.2018,2.547
15.03.2018,2.557
14.03.2018,2.556
13.03.2018,2.532
12.03.2018,2.546
09.03.2018,2.465
08.03.2018,2.493
07.03.2018,2.443
06.03.2018,2.441
05.03.2018,2.446
02.03.2018,2.313
01.03.2018,2.250
28.02.2018,2.218
27.02.2018,2.227
26.02.2018,2.215
23.02.2018,2.194
22.02.2018,2.146
21.02.2018,2.173
20.02.2018,2.148
16.02.2018,2.134
15.02.2018,2.134
14.02.2018,2.084
13.02.2018,2.036
12.02.2018,2.007
09.02.2018,2.060
08.02.2018,2.060
07.02.2018,2.037
06.02.2018,2.065
05.02.2018,2.074
02.02.2018,2.085
01.02.2018,2.040
31.01.2018,2.020
30.01.2018,1.994
29.01.2018,1.969
26.01.2018,2.010
25.01.2018,1.984
24.01.2018,1.979
23.01.2018,1.953
22.01.2018,1.961
19.01.2018,1.955
18.01.2018,2.004
17.01.2018,2.001
16.01.2018,1.951
12.01.2018,1.928
11.01.2018,1.940
10.01.2018,1.948
09.01.2018,1.906
08.01.2018,1.916
05.01.2018,1.898
04.01.2018,1.908
03.01.2018,1.908
02.01.2018,1.935
29.12.2017,1.893
28.12.2017,1.909
27.12.2017,1.861
26.12.2017,1.848
22.12.2017,1.815
21.12.2017,1.908
20.12.2017,1.925
19.12.2017,1.905
18.12.2017,1.915
15.12.2017,1.874
14.12.2017,1.890
13.12.2017,1.888
12.12.2017,1.867
11.12.2017,1.912
08.12.2017,1.887
07.12.2017,1.880
06.12.2017,1.906
05.12.2017,1.932
04.12.2017,2.003
01.12.2017,2.041
30.11.2017,2.049
29.11.2017,2.106
28.11.2017,2.049
27.11.2017,2.067
24.11.2017,2.107
22.11.2017,2.124
21.11.2017,2.110
20.11.2017,2.089
17.11.2017,2.131
16.11.2017,2.140
15.11.2017,2.129
14.11.2017,2.155
13.11.2017,2.201
10.11.2017,2.212
09.11.2017,2.185
08.11.2017,2.188
07.11.2017,2.139
06.11.2017,2.109
03.11.2017,2.056
02.11.2017,2.055
01.11.2017,2.119
31.10.2017,2.089
30.10.2017,2.111
27.10.2017,2.104
26.10.2017,2.119
25.10.2017,2.085
24.10.2017,2.089
23.10.2017,2.120
20.10.2017,2.132
19.10.2017,2.133
18.10.2017,2.074
17.10.2017,2.075
16.10.2017,2.057
13.10.2017,2.099
12.10.2017,2.102
11.10.2017,2.109
10.10.2017,2.061
09.10.2017,2.023
06.10.2017,2.093
05.10.2017,2.088
04.10.2017,2.079
03.10.2017,2.074
02.10.2017,2.031
29.09.2017,2.034
28.09.2017,1.980
27.09.2017,2.011
26.09.2017,1.970
25.09.2017,1.972
22.09.2017,1.984
21.09.2017,2.021
20.09.2017,2.002
19.09.2017,1.975
18.09.2017,1.986
15.09.2017,2.016
14.09.2017,1.973
13.09.2017,1.990
12.09.2017,1.951
11.09.2017,1.934
08.09.2017,1.933
07.09.2017,1.906
06.09.2017,1.917
05.09.2017,1.946
01.09.2017,1.947
31.08.2017,1.926
30.08.2017,1.924
29.08.2017,1.959
28.08.2017,1.997
25.08.2017,1.933
24.08.2017,1.895
23.08.2017,1.871
22.08.2017,1.886
21.08.2017,1.892
18.08.2017,1.878
17.08.2017,1.869
16.08.2017,1.839
15.08.2017,1.865
14.08.2017,1.920
11.08.2017,1.977
10.08.2017,1.965
09.08.2017,2.005
08.08.2017,2.028
07.08.2017,2.042
04.08.2017,2.021
03.08.2017,2.086
02.08.2017,2.082
01.08.2017,2.052
31.07.2017,2.087
28.07.2017,2.086
27.07.2017,2.034
26.07.2017,1.944
25.07.2017,1.963
24.07.2017,2.005
21.07.2017,2.005
20.07.2017,1.993
19.07.2017,1.979
18.07.2017,1.947
17.07.2017,1.946
14.07.2017,1.915
13.07.2017,1.872
12.07.2017,1.821
11.07.2017,1.817
10.07.2017,1.838
07.07.2017,1.872
06.07.2017,1.927
05.07.2017,1.947
03.07.2017,1.958
30.06.2017,1.940
29.06.2017,1.861
28.06.2017,1.884
27.06.2017,1.863
26.06.2017,1.845
23.06.2017,1.879
22.06.2017,1.823
21.06.2017,1.853
20.06.2017,1.918
19.06.2017,1.934
16.06.2017,2.028
15.06.2017,2.069
14.06.2017,2.075
13.06.2017,2.056
12.06.2017,2.088
09.06.2017,2.038
08.06.2017,1.989
07.06.2017,1.983
06.06.2017,1.997
05.06.2017,2.005
02.06.2017,2.017
01.06.2017,2.038
31.05.2017,2.056
30.05.2017,2.046
26.05.2017,1.923
25.05.2017,1.889
24.05.2017,1.908
23.05.2017,2.030
22.05.2017,2.046
19.05.2017,2.041
18.05.2017,2.093
17.05.2017,2.064
16.05.2017,2.048
15.05.2017,2.041
12.05.2017,2.015
11.05.2017,1.952
10.05.2017,1.954
09.05.2017,1.960
08.05.2017,1.955
05.05.2017,1.866
04.05.2017,1.839
03.05.2017,1.780
02.05.2017,1.805
01.05.2017,1.812
28.04.2017,1.841
27.04.2017,1.868
26.04.2017,1.875
25.04.2017,1.852
24.04.2017,1.816
21.04.2017,1.850
20.04.2017,1.799
19.04.2017,1.873
18.04.2017,1.916
17.04.2017,1.927
13.04.2017,1.915
12.04.2017,1.967
11.04.2017,1.988
10.04.2017,1.964
07.04.2017,2.007
06.04.2017,2.090
05.04.2017,2.113
04.04.2017,2.112
03.04.2017,2.111
31.03.2017,2.098
30.03.2017,2.099
29.03.2017,2.091
28.03.2017,2.135
27.03.2017,2.157
24.03.2017,2.139
23.03.2017,2.181
22.03.2017,2.167
21.03.2017,2.157
20.03.2017,2.120
17.03.2017,2.022
16.03.2017,2.027
15.03.2017,2.048
14.03.2017,2.058
13.03.2017,2.017
10.03.2017,1.934
09.03.2017,1.898
08.03.2017,1.912
07.03.2017,1.917
06.03.2017,1.935
03.03.2017,1.955
02.03.2017,1.928
01.03.2017,1.897
28.02.2017,1.909
27.02.2017,1.982
24.02.2017,1.994
23.02.2017,2.026
22.02.2017,1.995
21.02.2017,1.996
17.02.2017,2.000
16.02.2017,2.042
15.02.2017,1.987
14.02.2017,1.905
13.02.2017,1.925
10.02.2017,1.962
09.02.2017,1.996
08.02.2017,2.011
07.02.2017,2.017
06.02.2017,2.056
03.02.2017,2.083
02.02.2017,2.096
01.02.2017,2.112
31.01.2017,2.102
30.01.2017,2.079
27.01.2017,2.101
26.01.2017,2.140
25.01.2017,2.200
24.01.2017,2.204
23.01.2017,2.172
20.01.2017,2.146
19.01.2017,2.162
18.01.2017,2.224
17.01.2017,2.225
13.01.2017,2.195
12.01.2017,2.213
11.01.2017,2.115
10.01.2017,2.191
09.01.2017,2.168
06.01.2017,2.244
05.01.2017,2.245
04.01.2017,2.220
03.01.2017,2.152
30.12.2016,2.113
29.12.2016,2.159
28.12.2016,2.197
27.12.2016,2.231
23.12.2016,2.258
22.12.2016,2.184
21.12.2016,2.271
20.12.2016,2.251
19.12.2016,2.299
16.12.2016,2.238
15.12.2016,2.242
14.12.2016,2.315
13.12.2016,2.289
12.12.2016,2.240
09.12.2016,2.170
08.12.2016,2.272
07.12.2016,2.324
06.12.2016,2.358
05.12.2016,2.367
02.12.2016,2.395
01.12.2016,2.406
30.11.2016,2.389
29.11.2016,2.415
28.11.2016,2.402
25.11.2016,2.415
23.11.2016,2.439
22.11.2016,2.440
21.11.2016,2.431
18.11.2016,2.425
17.11.2016,2.419
16.11.2016,2.411
15.11.2016,2.395
14.11.2016,2.418
11.11.2016,2.471
10.11.2016,2.441
09.11.2016,2.451
08.11.2016,2.465
07.11.2016,2.445
04.11.2016,2.532
03.11.2016,2.633
02.11.2016,2.632
01.11.2016,2.627
31.10.2016,2.643
28.10.2016,2.648
27.10.2016,2.632
26.10.2016,2.660
25.10.2016,2.638
24.10.2016,2.627
21.10.2016,2.642
20.10.2016,2.630
19.10.2016,2.641
18.10.2016,2.630
17.10.2016,2.630
14.10.2016,2.653
13.10.2016,2.637
12.10.2016,2.608
11.10.2016,2.627
10.10.2016,2.617
07.10.2016,2.725
06.10.2016,2.738
05.10.2016,2.779
04.10.2016,2.758
03.10.2016,2.751
30.09.2016,2.734
29.09.2016,2.704
28.09.2016,2.800
27.09.2016,2.839
26.09.2016,2.817
23.09.2016,2.822
22.09.2016,2.886
21.09.2016,2.847
20.09.2016,2.836
19.09.2016,2.840
16.09.2016,2.782
15.09.2016,2.832
14.09.2016,2.809
13.09.2016,2.782
12.09.2016,2.790
09.09.2016,2.762
08.09.2016,2.885
07.09.2016,2.909
06.09.2016,2.923
02.09.2016,2.900
01.09.2016,2.897
31.08.2016,2.898
30.08.2016,2.890
29.08.2016,2.925
26.08.2016,3.015
25.08.2016,3.028
24.08.2016,3.017
23.08.2016,3.041
22.08.2016,2.984
19.08.2016,3.099
18.08.2016,3.113
17.08.2016,3.079
16.08.2016,3.059
15.08.2016,3.015
12.08.2016,2.981
11.08.2016,2.993
10.08.2016,3.005
09.08.2016,2.953
08.08.2016,2.975
05.08.2016,2.987
04.08.2016,2.962
03.08.2016,2.971
02.08.2016,2.889
01.08.2016,2.922
29.07.2016,2.846
28.07.2016,2.857
27.07.2016,2.866
26.07.2016,2.860
25.07.2016,2.860
22.07.2016,2.896
21.07.2016,2.911
20.07.2016,2.970
19.07.2016,2.994
18.07.2016,3.073
15.07.2016,3.050
14.07.2016,3.157
13.07.2016,3.143
12.07.2016,3.114
11.07.2016,3.101
08.07.2016,3.097
07.07.2016,3.110
06.07.2016,3.080
05.07.2016,3.065
01.07.2016,2.995
30.06.2016,2.963
29.06.2016,3.034
28.06.2016,3.006
27.06.2016,2.986
24.06.2016,3.023
23.06.2016,3.184
22.06.2016,3.156
21.06.2016,3.146
20.06.2016,3.123
17.06.2016,3.066
16.06.2016,3.026
15.06.2016,3.116
14.06.2016,3.104
13.06.2016,3.109
10.06.2016,3.099
09.06.2016,3.094
08.06.2016,3.092
07.06.2016,3.073
06.06.2016,3.053
03.06.2016,3.030
02.06.2016,3.042
01.06.2016,3.027
31.05.2016,3.026
27.05.2016,2.984
26.05.2016,2.921
25.05.2016,2.937
24.05.2016,2.964
23.05.2016,2.967
20.05.2016,2.924
19.05.2016,2.904
18.05.2016,2.940
17.05.2016,2.909
16.05.2016,2.935
13.05.2016,2.967
12.05.2016,3.020
11.05.2016,3.070
10.05.2016,3.101
09.05.2016,3.079
06.05.2016,3.074
05.05.2016,3.158
04.05.2016,3.186
03.05.2016,3.205
02.05.2016,3.217
29.04.2016,3.233
28.04.2016,3.182
27.04.2016,3.190
26.04.2016,3.211
25.04.2016,3.167
22.04.2016,3.155
21.04.2016,3.107
20.04.2016,3.090
19.04.2016,3.079
18.04.2016,3.041
15.04.2016,2.987
14.04.2016,2.988
13.04.2016,2.954
12.04.2016,2.963
11.04.2016,2.932
08.04.2016,2.894
07.04.2016,2.872
06.04.2016,2.912
05.04.2016,2.895
04.04.2016,2.882
01.04.2016,2.892
31.03.2016,2.959
30.03.2016,2.985
29.03.2016,2.982
28.03.2016,2.980
24.03.2016,2.972
23.03.2016,2.971
22.03.2016,3.039
21.03.2016,3.074
18.03.2016,3.117
17.03.2016,3.114
16.03.2016,3.040
15.03.2016,3.053
14.03.2016,3.081
11.03.2016,3.062
10.03.2016,3.062
09.03.2016,3.022
08.03.2016,2.970
07.03.2016,3.010
04.03.2016,3.008
03.03.2016,2.952
02.03.2016,2.948
01.03.2016,2.933
29.02.2016,2.955
26.02.2016,2.888
25.02.2016,2.947
24.02.2016,2.929
23.02.2016,2.889
22.02.2016,2.879
19.02.2016,2.857
18.02.2016,2.918
17.02.2016,2.880
16.02.2016,2.834
12.02.2016,2.874
11.02.2016,2.800
10.02.2016,2.854
09.02.2016,2.859
08.02.2016,2.870
05.02.2016,2.781
04.02.2016,2.771
03.02.2016,2.843
02.02.2016,2.767
01.02.2016,2.871
29.01.2016,2.767
28.01.2016,2.797
27.01.2016,2.771
26.01.2016,2.834
25.01.2016,2.823
22.01.2016,2.873
21.01.2016,2.857
20.01.2016,2.811
19.01.2016,2.935
17.01.2016,2.905,50
15.01.2016,2.909
14.01.2016,2.862
13.01.2016,2.897
12.01.2016,2.865
11.01.2016,2.905
08.01.2016,3.017
07.01.2016,2.966
06.01.2016,2.984
05.01.2016,3.061
04.01.2016,3.124
31.12.2015,3.207
30.12.2015,3.225
29.12.2015,3.207
28.12.2015,3.192
24.12.2015,3.205
23.12.2015,3.253
22.12.2015,3.194
21.12.2015,3.235
18.12.2015,3.247
17.12.2015,3.249
16.12.2015,3.286
15.12.2015,3.338
14.12.2015,3.375
11.12.2015,3.353
10.12.2015,3.347
09.12.2015,3.371
08.12.2015,3.316
07.12.2015,3.417
04.12.2015,3.390
03.12.2015,3.386
02.12.2015,3.333
01.12.2015,3.337
30.11.2015,3.339
27.11.2015,3.310
25.11.2015,3.304
24.11.2015,3.338
23.11.2015,3.306
20.11.2015,3.368
19.11.2015,3.377
18.11.2015,3.341
17.11.2015,3.371
16.11.2015,3.377
13.11.2015,3.363
12.11.2015,3.328
11.11.2015,3.313
10.11.2015,3.279
09.11.2015,3.216
06.11.2015,3.246
05.11.2015,3.270
04.11.2015,3.244
03.11.2015,3.301
02.11.2015,3.295
30.10.2015,3.263
29.10.2015,3.223
28.10.2015,3.226
27.10.2015,3.205
26.10.2015,3.181
23.10.2015,3.133
22.10.2015,3.146
21.10.2015,3.153
20.10.2015,3.202
19.10.2015,3.174
16.10.2015,3.127
15.10.2015,3.110
14.10.2015,3.111
13.10.2015,3.127
12.10.2015,3.083
09.10.2015,3.058
08.10.2015,3.067
07.10.2015,3.084
06.10.2015,3.096
05.10.2015,3.097
02.10.2015,3.099
01.10.2015,3.110
30.09.2015,3.117
29.09.2015,3.185
28.09.2015,3.241
25.09.2015,3.273
24.09.2015,3.292
23.09.2015,3.310
22.09.2015,3.303
21.09.2015,3.300
18.09.2015,3.301
17.09.2015,3.271
16.09.2015,3.254
15.09.2015,3.238
14.09.2015,3.286
11.09.2015,3.254
10.09.2015,3.276
09.09.2015,3.270
08.09.2015,3.220
04.09.2015,3.168
03.09.2015,3.114
02.09.2015,3.117
01.09.2015,3.141
31.08.2015,3.099
28.08.2015,3.112
27.08.2015,3.109
26.08.2015,3.098
25.08.2015,3.108
24.08.2015,3.088
21.08.2015,3.074
20.08.2015,3.135
19.08.2015,3.116
18.08.2015,3.084
17.08.2015,3.056
14.08.2015,3.061
13.08.2015,3.061
12.08.2015,3.052
11.08.2015,3.096
10.08.2015,3.109
07.08.2015,3.121
06.08.2015,3.071
05.08.2015,3.130
04.08.2015,3.176
03.08.2015,3.181
31.07.2015,3.221
30.07.2015,3.231
29.07.2015,3.227
28.07.2015,3.213
27.07.2015,3.197
24.07.2015,3.184
23.07.2015,3.241
22.07.2015,3.276
21.07.2015,3.333
20.07.2015,3.347
17.07.2015,3.343
16.07.2015,3.352
15.07.2015,3.353
14.07.2015,3.370
13.07.2015,3.305
10.07.2015,3.303
09.07.2015,3.278
08.07.2015,3.247
07.07.2015,3.250
06.07.2015,3.278
03.07.2015,3.270,50
02.07.2015,3.288
01.07.2015,3.276
30.06.2015,3.269
29.06.2015,3.331
26.06.2015,3.322
25.06.2015,3.268
24.06.2015,3.282
23.06.2015,3.251
22.06.2015,3.281
19.06.2015,3.260
18.06.2015,3.290
17.06.2015,3.222
16.06.2015,3.235
15.06.2015,3.198
12.06.2015,3.145
11.06.2015,3.104
10.06.2015,3.135
09.06.2015,3.110
08.06.2015,3.116
05.06.2015,3.113
04.06.2015,3.116
03.06.2015,3.124
02.06.2015,3.109
01.06.2015,3.049
29.05.2015,3.078
28.05.2015,3.110
27.05.2015,3.126
26.05.2015,3.136
22.05.2015,3.137
21.05.2015,3.149
20.05.2015,3.110
19.05.2015,3.130
18.05.2015,3.125
15.05.2015,3.119
14.05.2015,3.075
13.05.2015,3.056
12.05.2015,3.037
11.05.2015,3.006
08.05.2015,2.945
07.05.2015,2.929
06.05.2015,2.919
05.05.2015,2.943
04.05.2015,2.875
01.05.2015,2.877
30.04.2015,2.943
29.04.2015,2.941
28.04.2015,2.924
27.04.2015,2.922
24.04.2015,2.885
23.04.2015,2.802
22.04.2015,2.782
21.04.2015,2.775
20.04.2015,2.780
17.04.2015,2.841
16.04.2015,2.874
15.04.2015,2.822
14.04.2015,2.848
13.04.2015,2.799
10.04.2015,2.781
09.04.2015,2.792
08.04.2015,2.807
07.04.2015,2.785
06.04.2015,2.800
02.04.2015,2.768
01.04.2015,2.748
31.03.2015,2.699
30.03.2015,2.695
27.03.2015,2.744
26.03.2015,2.760
25.03.2015,2.786
24.03.2015,2.783
23.03.2015,2.757
20.03.2015,2.790
19.03.2015,2.715
18.03.2015,2.758
17.03.2015,2.788
16.03.2015,2.869
13.03.2015,2.902
12.03.2015,2.922
11.03.2015,2.940
10.03.2015,2.979
09.03.2015,3.000
06.03.2015,3.023
05.03.2015,3.075
04.03.2015,3.087
03.03.2015,3.100
02.03.2015,3.086
27.02.2015,3.102
26.02.2015,3.051
25.02.2015,3.024
24.02.2015,3.082
23.02.2015,3.054
20.02.2015,3.027
19.02.2015,3.025
18.02.2015,3.027
17.02.2015,2.990
13.02.2015,2.969
12.02.2015,2.955
11.02.2015,2.879
10.02.2015,2.863
09.02.2015,2.867
06.02.2015,2.775
05.02.2015,2.743
04.02.2015,2.724
03.02.2015,2.691
02.02.2015,2.672
30.01.2015,2.693
29.01.2015,2.686
28.01.2015,2.715
27.01.2015,2.743
26.01.2015,2.737
23.01.2015,2.755
22.01.2015,2.801
21.01.2015,2.852
20.01.2015,2.925
16.01.2015,2.942
15.01.2015,2.977
14.01.2015,2.992
13.01.2015,2.991
12.01.2015,2.994
09.01.2015,2.968
08.01.2015,2.986
07.01.2015,2.912
06.01.2015,2.902
05.01.2015,2.944
02.01.2015,2.927
31.12.2014,2.910
30.12.2014,2.972
29.12.2014,2.964
26.12.2014,2.941
24.12.2014,2.964
23.12.2014,2.966
22.12.2014,2.986
19.12.2014,2.980
18.12.2014,2.965
17.12.2014,2.915
16.12.2014,2.914
15.12.2014,2.910
12.12.2014,2.891
11.12.2014,2.888
10.12.2014,2.975
09.12.2014,2.986
08.12.2014,2.937
05.12.2014,2.929
04.12.2014,2.902
03.12.2014,2.889
02.12.2014,2.896
01.12.2014,2.933
28.11.2014,2.880
27.11.2014,2.870,50
26.11.2014,2.908
25.11.2014,2.863
24.11.2014,2.911
21.11.2014,2.867
20.11.2014,2.879
19.11.2014,2.871
18.11.2014,2.845
17.11.2014,2.836
14.11.2014,2.847
13.11.2014,2.798
12.11.2014,2.851
11.11.2014,2.920
10.11.2014,2.895
07.11.2014,2.889
06.11.2014,2.869
05.11.2014,2.871
04.11.2014,2.881
03.11.2014,2.861
31.10.2014,2.899
30.10.2014,2.946
29.10.2014,2.937
28.10.2014,2.923
27.10.2014,2.970
24.10.2014,3.050
23.10.2014,3.120
22.10.2014,3.113
21.10.2014,3.110
20.10.2014,3.120
17.10.2014,3.118
16.10.2014,3.086
15.10.2014,3.153
14.10.2014,3.102
13.10.2014,3.059
10.10.2014,3.157
09.10.2014,3.057
08.10.2014,3.038
07.10.2014,3.051
06.10.2014,3.079
03.10.2014,3.056
02.10.2014,3.090
01.10.2014,3.172
30.09.2014,3.300
29.09.2014,3.311
26.09.2014,3.311
25.09.2014,3.333
24.09.2014,3.371
23.09.2014,3.297
22.09.2014,3.328
19.09.2014,3.259
18.09.2014,3.192
17.09.2014,3.153
16.09.2014,3.070
15.09.2014,3.097
12.09.2014,3.074
11.09.2014,3.040
10.09.2014,3.058
09.09.2014,3.071
08.09.2014,3.082
05.09.2014,3.111
04.09.2014,3.131
03.09.2014,3.136
02.09.2014,3.155
29.08.2014,3.219
28.08.2014,3.218
27.08.2014,3.216
26.08.2014,3.220
25.08.2014,3.221
22.08.2014,3.196
21.08.2014,3.198
20.08.2014,3.221
19.08.2014,3.199
18.08.2014,3.259
15.08.2014,3.227
14.08.2014,3.215
13.08.2014,3.219
12.08.2014,3.222
11.08.2014,3.222
08.08.2014,3.228
07.08.2014,3.232
06.08.2014,3.219
05.08.2014,3.195
04.08.2014,3.195
01.08.2014,3.207
31.07.2014,3.219
30.07.2014,3.205
29.07.2014,3.177
28.07.2014,3.165
25.07.2014,3.194
24.07.2014,3.198
23.07.2014,3.185
22.07.2014,3.131
21.07.2014,3.128
18.07.2014,3.082
17.07.2014,3.064
16.07.2014,3.105
15.07.2014,3.143
14.07.2014,3.120
11.07.2014,3.127
10.07.2014,3.118
09.07.2014,3.113
08.07.2014,3.134
07.07.2014,3.117
03.07.2014,3.124
02.07.2014,3.136
01.07.2014,3.135
30.06.2014,3.143
27.06.2014,3.140
26.06.2014,3.055
25.06.2014,3.076
24.06.2014,3.056
23.06.2014,3.096
20.06.2014,3.117
19.06.2014,3.140
18.06.2014,3.141
17.06.2014,3.136
16.06.2014,3.126
13.06.2014,3.122
12.06.2014,3.085
11.06.2014,3.120
10.06.2014,3.087
09.06.2014,3.077
06.06.2014,3.079
05.06.2014,3.092
04.06.2014,3.088
03.06.2014,3.070
02.06.2014,3.069
30.05.2014,3.071
29.05.2014,3.046
28.05.2014,3.029
27.05.2014,3.031
26.05.2014,3.022
23.05.2014,3.022
22.05.2014,3.001
21.05.2014,2.981
20.05.2014,2.968
19.05.2014,2.930
16.05.2014,2.917
15.05.2014,2.907
14.05.2014,2.885
13.05.2014,2.894
12.05.2014,2.858
09.05.2014,2.853
08.05.2014,2.883
07.05.2014,2.892
06.05.2014,2.913
05.05.2014,2.921
02.05.2014,2.910
01.05.2014,2.916
30.04.2014,2.974
29.04.2014,2.940
28.04.2014,2.935
25.04.2014,2.945
24.04.2014,2.968
23.04.2014,2.997
22.04.2014,2.993
21.04.2014,2.987
17.04.2014,3.001
16.04.2014,2.956
15.04.2014,2.951
14.04.2014,2.979
11.04.2014,2.987
10.04.2014,2.970
09.04.2014,3.011
08.04.2014,2.992
07.04.2014,2.959
04.04.2014,2.966
03.04.2014,2.917
02.04.2014,2.917
01.04.2014,2.943
31.03.2014,2.955
28.03.2014,2.983
27.03.2014,2.955
26.03.2014,2.963
25.03.2014,2.949
24.03.2014,2.940
21.03.2014,2.957
20.03.2014,2.974
19.03.2014,3.025
18.03.2014,3.014
17.03.2014,3.030
14.03.2014,2.997
13.03.2014,3.011
12.03.2014,2.954
11.03.2014,3.000
10.03.2014,2.974
07.03.2014,2.966
06.03.2014,2.938
05.03.2014,2.938
04.03.2014,2.923
03.03.2014,2.894
28.02.2014,2.935
27.02.2014,2.933
26.02.2014,2.909
25.02.2014,2.899
24.02.2014,2.935
21.02.2014,2.929
20.02.2014,2.950
19.02.2014,2.909
18.02.2014,2.928
14.02.2014,2.934
13.02.2014,2.929
12.02.2014,2.941
11.02.2014,2.915
10.02.2014,2.910
07.02.2014,2.922
06.02.2014,2.886
05.02.2014,2.884
04.02.2014,2.877
03.02.2014,2.914
31.01.2014,2.911
30.01.2014,2.912
29.01.2014,2.918
28.01.2014,2.905
27.01.2014,2.889
24.01.2014,2.792
23.01.2014,2.791
22.01.2014,2.697
21.01.2014,2.679
17.01.2014,2.700
16.01.2014,2.753
15.01.2014,2.748
14.01.2014,2.752
13.01.2014,2.712
10.01.2014,2.712
09.01.2014,2.684
08.01.2014,2.700
07.01.2014,2.675
06.01.2014,2.667
03.01.2014,2.699
02.01.2014,2.636
01.01.2014,2.707
